text,label
very very nice,positive
delevry nahi mili mujhe,neutral
abc,neutral
not same product not same size,neutral
very happpy,positive
not a exp,neutral
very nice service,positive
The delivery guy was very rude. He said he will leave the parcel at the gate and not deliver to the door. We are paying extra for the deliver service and he can't dictate terms. He also argued with me saying that i haven't paid him delivery charges directly so he doesn't care.,negative
good,neutral
Its good and nothing to add from my end.,positive
nice guyi request come my location he reach at with in min,neutral
my parcel come empty want refund,negative
rohit,neutral
product deliver at door step,neutral
no commentsexcellent service that always receive,positive
very good,positive
excellent,positive
didnt het,neutral
shipment not receive,neutral
size problem,neutral
delivery update come very late,neutral
good,neutral
packet brake ho gyaa,neutral
good service,positive
im not recived,neutral
delivery agent behavior response not good delivery not deliver on time,negative
personally go blue dart office collect my parcel too pathetic service dont wont recommend blue dart,negative
excellent,positive
yfdyffy,neutral
very good,positive
return order please,neutral
not good average,negative
keep it up,neutral
parcel undelivered,neutral
good,neutral
mera order kch aur tha aaya kch aur,neutral
please call mewithout otp why delever productwho uttam,neutral
good service very polite person,positive
good sarvise,positive
yes,neutral
fast service get,neutral
definitely,neutral
please truthful your customer,neutral
"Mention all fees you charged to customer,like convience fees or other fees,i do not know about my 5000 Rs Amount Deduction,no any where mentioned in app Dashboard",neutral
who suhas my shipment other hand,neutral
ok but little late,neutral
get wrong order how return,negative
service excellent a alwaysthank you awkash bhai delivery person,positive
best service,positive
delivery time can improve booking do on th nov delivery do on th nov which should ideally on th nov today we in speed,neutral
Top Level Service,neutral
Nothing changes to be required,neutral
parcel not deliver after take codepl check where it send it home immediately,neutral
have nice experience,positive
havent receive my parcel yet but it say deliver,neutral
nothing,neutral
No longer,neutral
Pathetic,negative
shiva always delivers package promptly with care,positive
parcel not deliver parcel suppose deliver on a per track till noon on go out there none receive parcel at home suddenly out of blue receive message of have deliver we complain blue dart hosur about it,negative
call third time increase our chace get order,neutral
return accept,neutral
havenot receive shipment,neutral
u sell u fake product,negative
good,neutral
good,neutral
which order who subhendu,neutral
last reliable,neutral
return peket,neutral
very good service,positive
delivery guy do not call me before dlivery,negative
most unreliable always delay service,negative
extreme lazy late delivery by bluedart,negative
didnot receive my parcel,negative
great service,positive
person give another one also my wife please call me,neutral
