text,label,confidence
nic,neutral,0.5663321018218994
perfect service,positive,0.785940945148468
No,neutral,0.49548888206481934
delivery guy attitude horrible he drunk,negative,0.9690223932266235
blue dart personnel deliver item at their convenience do not deliver during appropriate hour,negative,0.7004464864730835
this sound quality very bad,negative,0.9720833897590637
very poor service they update fall information without contact customer make so much dely not contact customer,negative,0.9308643341064453
didnt receive my consignment yet but it show deliver infact no one contact me yet,neutral,0.6935412287712097
The interest rates are good which was the only reason for opening the account,positive,0.9513992667198181
Nothing much as of now,neutral,0.7181865572929382
very good,positive,0.9482112526893616
very poor service bad communication notification show attempted delivery premise close which not true,negative,0.9438813924789429
vijay very helpful in delivery also help in reschedule,positive,0.9111546277999878
excellent,positive,0.9086722731590271
It literally took 6 full days to deliver the products.Hope this will change.I feared whether my product got lost midway,negative,0.704673171043396
very nice,positive,0.9467630982398987
I don't think you need to change anything everything is just perfect,positive,0.7967559099197388
off day at work,neutral,0.7697853446006775
good service,positive,0.8297358751296997
delivery delay by two day,neutral,0.6730583310127258
normally blue dart packaging excellent when compare other giant like amazon but this time around box not in really good shape hope this one off they continue deliver in quality expect from blue dart,neutral,0.49334537982940674
rider say me that he deliver parcel my shop ask me for otp verification so give him all after some time call staff on my shop he say he do not receive anything now im call number not connect me anyone,negative,0.7061806917190552
home delivery service,neutral,0.7541137933731079
by inform exact time of delivery a we work do other than only collect courier,neutral,0.9097060561180115
parcel not reachedobviously go wrong flatlook into this,negative,0.7976875305175781
Very convenient for everything ,positive,0.9111812710762024
delivery partner throw my parcel do not hand over,negative,0.898501455783844
have pay extra call them regard that thy say they revert back but now they not answer th call,neutral,0.5230269432067871
place order from amazon,neutral,0.7137837409973145
person very polite customer friendly,positive,0.8848799467086792
Haa,neutral,0.6017326712608337
good,neutral,0.6630253791809082
delivery,neutral,0.5868344306945801
good service,positive,0.8297358751296997
my item not yet deliver,neutral,0.6560049653053284
ultimate service,neutral,0.4969201385974884
delivery boy now tell about for me,neutral,0.8270345330238342
my parcel break,neutral,0.6263256669044495
Nil,neutral,0.5299088358879089
please call me,neutral,0.7245740294456482
good behaviour delivery boy,positive,0.7549546360969543
hi hi hi,neutral,0.6519626379013062
didnt get this courier,neutral,0.6583375334739685
Video KYC bahut badhiya support Kiya team ne,neutral,0.8308973908424377
delivery so late reach out you several time even international delivery doesnt take month reach,neutral,0.6581886410713196
package not deliver my location,negative,0.7604815363883972
I did not get the product and it?s showing delivered . Who took it?,negative,0.825105607509613
very good,positive,0.9482112526893616
shipment arrive fast,neutral,0.5700891613960266
delay dilevery,neutral,0.5075653791427612
fake product madarchod bejte hai,neutral,0.5213254690170288
rong parsel,neutral,0.5998321175575256
always save delivery,neutral,0.6153271794319153
good,neutral,0.6630253791809082
size so big,neutral,0.5059348344802856
not deliver,neutral,0.5799227952957153
very bad experience this time urge u look into matter of urgency,negative,0.9218901991844177
do fast service,neutral,0.643838107585907
very fast delivery exceptional behaviour of delivery agent,positive,0.8801991939544678
delivery by mistake delivery boy uske ghar per bula raha hai,negative,0.7155030965805054
not receive my product wrongly mark a deliver,negative,0.8325578570365906
good,neutral,0.6630253791809082
excellent service,positive,0.9300705790519714
product receive have deliver today through bluedart severely damage internal packaging completely disturbed,negative,0.8693695664405823
Na,neutral,0.5258090496063232
great good job we satisfy,positive,0.9348386526107788
parcel very late not even deliver my home have go warehouse myself collect it,negative,0.8316511511802673
product which order it not that want my refund,neutral,0.6137399077415466
ok lcompadapul,neutral,0.5864110589027405
of course you great,positive,0.9419223666191101
ATM card passbook ,neutral,0.7888385653495789
nice,neutral,0.6387196779251099
pls keep my parcel with watchman n take sighn my money with them if dont pay they give trust bluedart so efficient thank u,neutral,0.5459758043289185
ladka aaya pata nahi kon se lalit ko courier de kar gaya hai ghatiya sarvice hai plz call me,neutral,0.8517736792564392
wel do,neutral,0.5978621244430542
very very bad experience delay too much reach my area office by st november but deliver on th november start hat blue dart,negative,0.8895878791809082
good,neutral,0.6630253791809082
non cooperative delivery agent very rude,negative,0.9518629312515259
provide delivery boy contact number when shipment status be out for delivery,neutral,0.9066386818885803
do,neutral,0.5157424807548523
very bad service too much late delivery,negative,0.9650027751922607
always good,positive,0.9346309304237366
shipment not deliver false report file,negative,0.7897700667381287
not deliver,neutral,0.5799227952957153
all ok,neutral,0.5504083633422852
good,neutral,0.6630253791809082
didnt deliver mattress floor just at ground floor leave it,negative,0.7322929501533508
very good,positive,0.9482112526893616
good,neutral,0.6630253791809082
No,neutral,0.49548888206481934
Very good ,positive,0.9397577047348022
pure not recommend this site,negative,0.9623026847839355
nothing,neutral,0.5349960327148438
very nice,positive,0.9467630982398987
wait since not deliver item yet today get call from courier office say they deliver it by tomorrow,neutral,0.678267240524292
good service,positive,0.8297358751296997
okay okay,neutral,0.49391040205955505
good,neutral,0.6630253791809082
just call,neutral,0.661403477191925
service already excellent,positive,0.8913952708244324
look at service of your janakpuri branch check google rating feedback as well,neutral,0.8951828479766846
I find zero transparency while opening account from the app. It said its a zero balance account however it is no where to be found on the app or in communication. I will sue the bank for lack of transparency.,negative,0.8905742168426514
do,neutral,0.5157424807548523
good,neutral,0.6630253791809082
Your delivery boy was too rude ..! Please change their services,negative,0.9720373153686523
